Insured_Period,Building Dimension,Building_Type,Customer Id,Building_Painted,Building_Fenced,Garden,NumberOfWindows,Geo_Code,Settlement,Claim
0.99726776,424.0,2,H16330,V,N,O,3,30189,R,0
1.0,2500.0,2,H16631,V,N,O,4,30189,R,0
1.0,1200.0,2,H16633,V,N,O,4,30189,R,0
0.99726776,1200.0,2,H16635,V,N,O,4,30189,R,0
1.0,600.0,2,H17118,V,N,O,2,30189,R,0
1.0,660.0,2,H17194,V,N,O,4,30189,R,0
1.0,368.0,2,H17604,V,N,O,2,30189,R,0
0.99726776,480.0,2,H2762,V,N,O,2,30189,R,0
0.0,500.0,2,H2916,V,V,V,   .,30189,U,0
1.0,450.0,2,H3558,V,N,O,3,30189,R,0
1.0,3900.0,2,H513,V,V,V,   .,30189,U,0
1.0,950.0,2,H5605,V,N,O,3,30189,R,0
1.0,950.0,2,H5606,V,N,O,3,30189,R,0
1.0,950.0,2,H5607,V,N,O,3,30189,R,1
0.99726776,950.0,2,H5608,V,N,O,3,30189,R,1
1.0,1125.0,2,H6627,V,N,O,4,30189,R,0
0.893150685,1125.0,2,H6628,V,N,O,4,30189,R,1
1.0,500.0,2,H6922,N,V,V,   .,30189,U,0
0.747945205,330.0,2,H14738,V,N,O,3,30276,R,0
1.0,750.0,2,H6826,N,V,V,   .,30334,U,0
1.0,405.0,2,H15544,V,N,O,2,30341,R,0
1.0,450.0,2,H16625,V,N,O,3,30341,R,0
1.0,2712.0,2,H6327,N,V,V,   .,30341,U,0
1.0,2712.0,2,H6328,N,V,V,   .,30341,U,0
1.0,2712.0,2,H6329,N,V,V,   .,30341,U,0
1.0,320.0,2,H15500,V,N,O,2,30344,R,0
0.665753425,5950.0,2,H18816,V,N,O,3,30351,R,1
1.0,396.0,2,H4507,N,V,V,   .,30351,U,0
1.0,396.0,2,H4508,N,V,V,   .,30351,U,0
0.99726776,1475.0,2,H3266,V,V,V,   .,30937,U,0
1.0,1030.0,2,H16699,V,N,O,4,31022,R,0
0.832876712,1702.0,2,H15649,V,N,O,5,31033,R,0
1.0,566.0,2,H17677,V,N,O,3,31042,R,1
0.99726776,18950.0,2,H17030,V,N,O,6,31069,R,1
0.297814208,16149.0,2,H19946,V,N,O,4,31069,R,0
1.0,3223.0,2,H18230,V,N,O,3,31113,R,0
0.983561644,3223.0,2,H18231,V,N,O,3,31113,R,1
1.0,4984.0,2,H17755,V,N,O,4,31149,R,1
0.213114754,2470.0,2,H18894,V,N,O,2,31157,R,0
0.983561644,2470.0,2,H18895,V,N,O,2,31157,R,0
0.745205479,555.0,2,H19444,V,N,O,2,31157,R,0
1.0,660.0,2,H14018,N,V,V,   .,31186,U,0
1.0,660.0,2,H14019,N,V,V,   .,31186,U,0
1.0,3183.0,2,H14770,N,V,V,   .,31186,U,0
0.833333333,12448.0,2,H14769,N,V,V,   .,31187,U,1
1.0,1950.0,2,H17372,V,N,O,2,31203,R,0
1.0,1950.0,2,H17373,V,N,O,2,31203,R,0
0.61369863,1194.0,2,H17345,V,N,O,2,31282,R,1
0.99726776,320.0,2,H19781,V,N,O,2,31282,R,0
1.0,2261.0,2,H12669,N,V,V,   .,31395,U,1
0.983561644,2261.0,2,H12670,N,V,V,   .,31395,U,0
0.967213115,7036.0,2,H13143,N,V,V,   .,31417,U,0
1.0,4000.0,2,H14732,N,V,V,   .,31446,U,1
1.0,140.0,2,H4785,N,V,V,   .,31480,U,1
0.983561644,6053.0,2,H15523,V,N,O,3,31506,R,0
1.0,6053.0,2,H15524,V,N,O,3,31506,R,0
1.0,350.0,2,H13268,N,V,V,   .,31555,U,1
1.0,2850.0,2,H13509,V,N,O,5,31555,R,0
1.0,250.0,2,H13510,V,N,O,4,31555,R,0
1.0,4100.0,2,H13545,V,N,O,6,31555,R,1
1.0,4100.0,2,H13546,V,N,O,6,31555,R,0
1.0,500.0,2,H14210,N,V,V,   .,31555,U,0
1.0,500.0,2,H14211,N,V,V,   .,31555,U,0
1.0,2629.0,2,H14540,N,V,V,   .,31555,U,0
0.038251366,160.0,2,H1475,V,V,V,   .,31555,U,0
0.747945205,200.0,2,H14780,N,V,V,   .,31555,U,0
1.0,790.0,2,H1493,V,N,O,3,31555,R,0
1.0,600.0,2,H15104,V,N,O,2,31555,R,1
1.0,4000.0,2,H15269,V,N,O,3,31555,R,1
1.0,2918.0,2,H15398,V,N,O,4,31555,R,0
0.99726776,1340.0,2,H15503,V,N,O,5,31555,R,1
1.0,450.0,2,H15753,V,N,O,4,31555,R,0
1.0,2300.0,2,H15894,V,N,O,3,31555,R,0
1.0,2300.0,2,H15895,V,N,O,3,31555,R,0
1.0,300.0,2,H16167,V,N,O,2,31555,R,0
1.0,4909.0,2,H16175,V,N,O,5,31555,R,1
0.972677596,220.0,2,H16202,V,N,O,2,31555,R,0
1.0,8700.0,2,H16838,V,N,O,5,31555,R,0
1.0,7055.0,2,H17160,V,N,O,6,31555,R,0
0.778688525,110.0,2,H172,V,V,V,   .,31555,U,0
0.352459016,2900.0,2,H17250,V,N,O,3,31555,R,0
1.0,708.0,2,H17739,V,N,O,4,31555,R,0
0.747945205,400.0,2,H17742,V,N,O,4,31555,R,0
1.0,1215.0,2,H17800,V,N,O,5,31555,R,0
1.0,3276.0,2,H17930,V,N,O,5,31555,R,0
1.0,3276.0,2,H17931,V,N,O,5,31555,R,0
1.0,3276.0,2,H17932,V,N,O,5,31555,R,1
1.0,2462.0,2,H17949,V,N,O,3,31555,R,0
1.0,2462.0,2,H17950,V,N,O,3,31555,R,0
1.0,2462.0,2,H17951,V,N,O,3,31555,R,1
1.0,1730.0,2,H17984,V,N,O,5,31555,R,0
1.0,850.0,2,H1832,V,V,V,   .,31555,U,1
0.754098361,650.0,2,H18372,V,N,O,4,31555,R,0
1.0,650.0,2,H18373,V,N,O,4,31555,R,1
0.584699454,550.0,2,H18551,V,N,O,1,31555,R,0
1.0,550.0,2,H18552,V,N,O,1,31555,R,0
1.0,1283.0,2,H18594,V,N,O,4,31555,R,0
0.93715847,510.0,2,H1870,V,V,V,   .,31555,U,0
1.0,2200.0,2,H18789,V,N,O,6,31555,R,0
1.0,2200.0,2,H18790,V,N,O,6,31555,R,0
1.0,655.0,2,H1918,N,V,V,   .,31555,U,0
1.0,720.0,2,H19318,V,N,O,3,31555,R,0
0.99726776,720.0,2,H19319,V,N,O,3,31555,R,0
0.084931507,2500.0,2,H19426,V,N,O,7,31555,R,0
1.0,2500.0,2,H19427,V,N,O,7,31555,R,1
0.99726776,573.0,2,H19792,V,N,O,5,31555,R,1
0.084931507,934.0,2,H19804,V,N,O,4,31555,R,0
0.99726776,2125.0,2,H19820,V,N,O,5,31555,R,0
0.713114754,615.0,2,H19877,V,N,O,3,31555,R,0
0.0,450.0,2,H19949,V,N,O,3,31555,R,0
1.0,134.0,2,H2140,N,V,V,   .,31555,U,0
1.0,134.0,2,H2141,N,V,V,   .,31555,U,1
0.0,1075.0,2,H2714,V,V,V,   .,31555,U,0
1.0,320.0,2,H2928,V,V,V,   .,31555,U,0
1.0,320.0,2,H2929,V,V,V,   .,31555,U,0
1.0,1700.0,2,H3686,V,V,V,   .,31555,U,1
1.0,1700.0,2,H3687,V,V,V,   .,31555,U,0
1.0,780.0,2,H3690,V,V,V,   .,31555,U,0
1.0,1600.0,2,H3841,V,V,V,   .,31555,U,1
1.0,750.0,2,H3969,V,V,V,   .,31555,U,0
0.495890411,750.0,2,H3970,V,V,V,   .,31555,U,1
1.0,1700.0,2,H4056,V,N,O,2,31555,R,0
1.0,1700.0,2,H4057,V,N,O,2,31555,R,0
1.0,200.0,2,H4073,N,V,V,   .,31555,U,0
1.0,1260.0,2,H4873,V,N,O,3,31555,R,0
1.0,349.0,2,H5060,N,V,V,   .,31555,U,0
1.0,442.0,2,H5254,V,V,V,   .,31555,U,0
1.0,442.0,2,H5255,V,V,V,   .,31555,U,0
1.0,676.0,2,H543,V,N,O,4,31555,R,0
1.0,676.0,2,H544,V,N,O,4,31555,R,0
1.0,1100.0,2,H5618,V,N,O,3,31555,R,0
1.0,120.0,2,H6501,V,V,V,   .,31555,U,0
1.0,545.0,2,H6761,N,V,V,   .,31555,U,0
1.0,400.0,2,H6769,N,V,V,   .,31555,U,0
0.509589041,1142.0,2,H6771,V,N,O,3,31555,R,0
0.150684932,8900.0,2,H6781,V,V,V,   .,31555,U,1
1.0,3195.0,2,H7288,N,V,V,   .,31555,U,1
1.0,1000.0,2,H7296,V,N,O,4,31555,R,1
1.0,2000.0,2,H7324,V,N,O,5,31555,R,1
1.0,2400.0,2,H7325,V,N,O,6,31555,R,0
1.0,1941.0,2,H7367,N,V,V,   .,31555,U,1
1.0,1253.0,2,H741,V,N,O,2,31555,R,1
0.99726776,1253.0,2,H742,V,N,O,2,31555,R,0
1.0,4500.0,2,H16162,V,N,O,2,31561,R,0
1.0,4189.0,1,H12770,N,V,V,   .,32013,U,0
1.0,700.0,1,H425,V,V,V,   .,32013,U,0
1.0,1239.0,1,H16520,V,N,O,3,32096,R,0
1.0,784.0,1,H13383,N,V,V,   .,32248,U,0
0.956164384,396.0,1,H19243,V,N,O,3,33003,R,0
0.482191781,295.0,1,H158,V,N,O,2,33009,R,0
1.0,1200.0,1,H16119,V,N,O,4,33009,R,0
1.0,1300.0,1,H17333,V,N,O,6,33009,R,1
1.0,650.0,1,H19561,V,N,O,2,33009,R,1
1.0,1670.0,1,H6108,V,V,V,   .,33009,U,0
1.0,200.0,1,H7472,N,V,V,   .,33009,U,0
1.0,200.0,1,H7473,N,V,V,   .,33009,U,0
1.0,2315.0,1,H14989,N,V,V,   .,33011,U,0
0.967213115,1210.0,1,H16183,V,N,O,3,33018,R,0
1.0,365.0,3,H565,V,N,O,2,33039,R,0
1.0,1200.0,3,H12976,V,N,O,5,33063,R,1
0.915068493,300.0,3,H13172,N,V,V,   .,33063,U,1
1.0,234.0,3,H13603,N,V,V,   .,33063,U,0
1.0,400.0,3,H13620,N,V,V,   .,33063,U,0
1.0,550.0,3,H13682,N,V,V,   .,33063,U,1
1.0,1898.0,3,H13685,V,N,O,3,33063,R,0
1.0,516.0,3,H13686,N,V,V,   .,33063,U,0
1.0,1463.0,3,H13687,N,V,V,   .,33063,U,1
0.997260274,300.0,3,H13689,V,N,O,4,33063,R,0
0.99726776,300.0,3,H13690,V,N,O,4,33063,R,0
1.0,140.0,3,H13691,N,V,V,   .,33063,U,0
1.0,261.0,3,H13693,V,N,O,4,33063,R,0
1.0,510.0,3,H13694,V,N,O,4,33063,R,1
1.0,490.0,3,H13695,N,V,V,   .,33063,U,0
1.0,550.0,3,H13696,N,V,V,   .,33063,U,0
1.0,550.0,3,H13697,N,V,V,   .,33063,U,0
1.0,250.0,3,H13698,V,N,O,4,33063,R,0
1.0,250.0,3,H13700,V,N,O,4,33063,R,0
0.99726776,250.0,3,H13701,V,N,O,4,33063,R,1
1.0,595.0,3,H13702,N,V,V,   .,33063,U,1
1.0,286.0,3,H13838,N,V,V,   .,33063,U,1
1.0,4300.0,1,H13849,V,N,O,4,33063,R,0
0.347945205,700.0,3,H14123,N,V,V,   .,33063,U,0
1.0,320.0,3,H14508,N,V,V,   .,33063,U,0
1.0,400.0,3,H14636,N,V,V,   .,33063,U,0
1.0,400.0,3,H14637,N,V,V,   .,33063,U,0
1.0,540.0,3,H15169,N,V,V,   .,33063,U,0
1.0,540.0,3,H15170,N,V,V,   .,33063,U,0
1.0,700.0,3,H15208,V,N,O,4,33063,R,1
1.0,510.0,3,H15489,V,N,O,4,33063,R,0
1.0,660.0,3,H15574,V,N,O,5,33063,R,0
1.0,3300.0,1,H15663,V,N,O,5,33063,R,0
1.0,5264.0,1,H15698,V,N,O,5,33063,R,0
1.0,1065.0,3,H15703,V,N,O,3,33063,R,0
1.0,1250.0,1,H15710,V,N,O,4,33063,R,0
1.0,1250.0,1,H15711,V,N,O,4,33063,R,0
0.99726776,1250.0,1,H15712,V,N,O,4,33063,R,0
0.99726776,1234.0,3,H15856,V,N,O,2,33063,R,1
1.0,850.0,3,H15871,V,N,O,4,33063,R,0
1.0,850.0,3,H15872,V,N,O,4,33063,R,0
1.0,14120.0,3,H15873,V,N,O,8,33063,R,0
0.0,600.0,3,H15902,V,N,O,5,33063,R,0
0.18630137,1344.0,3,H15915,V,N,O,5,33063,R,0
1.0,300.0,3,H16008,V,N,O,2,33063,R,0
1.0,846.0,1,H16510,V,N,O,5,33063,R,0
0.495890411,846.0,1,H16511,V,N,O,5,33063,R,0
1.0,3678.0,3,H16568,V,N,O,5,33063,R,1
1.0,3678.0,3,H16569,V,N,O,5,33063,R,1
1.0,1155.0,3,H16576,V,N,O,4,33063,R,0
1.0,1430.0,3,H16640,V,N,O,3,33063,R,1
1.0,2450.0,3,H16679,V,N,O,4,33063,R,0
1.0,3281.0,1,H16726,V,N,O,5,33063,R,1
1.0,310.0,3,H16888,V,N,O,1,33063,R,0
0.99726776,310.0,3,H16889,V,N,O,1,33063,R,0
1.0,210.0,3,H16954,V,N,O,4,33063,R,0
0.99726776,150.0,3,H17040,V,N,O,2,33063,R,0
1.0,3206.0,3,H17181,V,N,O,6,33063,R,0
1.0,696.0,3,H17381,V,N,O,3,33063,R,0
1.0,934.0,3,H17412,V,N,O,3,33063,R,0
0.495890411,2036.0,1,H17465,V,N,O,1,33063,R,0
1.0,200.0,3,H17576,V,N,O,2,33063,R,0
1.0,2190.0,1,H17900,V,N,O,7,33063,R,0
1.0,4863.0,3,H17928,V,N,O,5,33063,R,0
0.210958904,410.0,3,H17946,V,N,O,4,33063,R,0
1.0,8697.0,3,H17961,V,N,O,3,33063,R,1
1.0,8916.0,3,H18091,V,N,O,6,33063,R,1
1.0,200.0,3,H18137,V,N,O,4,33063,R,0
0.450819672,220.0,3,H18139,V,N,O,2,33063,R,0
0.953551913,260.0,3,H18144,V,N,O,2,33063,R,0
1.0,230.0,3,H18166,V,N,O,1,33063,R,0
0.822404372,3750.0,1,H18186,V,N,O,5,33063,R,0
1.0,3750.0,1,H18187,V,N,O,5,33063,R,0
0.75136612,3700.0,3,H18351,V,N,O,3,33063,R,1
0.642076503,1566.0,1,H18406,V,N,O,5,33063,R,0
1.0,450.0,3,H18591,V,N,O,3,33063,R,0
1.0,610.0,1,H18653,V,N,O,4,33063,R,0
0.633879781,2000.0,1,H18802,V,N,O,2,33063,R,0
1.0,252.0,3,H18832,V,N,O,3,33063,R,0
1.0,1055.0,3,H19025,V,N,O,4,33063,R,0
0.964383562,1200.0,3,H19142,V,N,O,5,33063,R,1
1.0,1200.0,3,H19143,V,N,O,5,33063,R,0
0.868493151,1115.0,3,H19166,V,N,O,4,33063,R,1
0.0,300.0,3,H19584,V,N,O,4,33063,R,0
0.504109589,590.0,3,H19715,V,N,O,3,33063,R,1
0.167123288,500.0,1,H19795,V,N,O,3,33063,R,0
0.56284153,410.0,3,H19917,V,N,O,3,33063,R,0
0.37704918,500.0,3,H19926,V,N,O,2,33063,R,0
0.573770492,140.0,3,H19937,V,N,O,3,33063,R,0
1.0,610.0,3,H2116,V,V,V,   .,33063,U,0
0.495890411,610.0,3,H2117,V,V,V,   .,33063,U,0
1.0,520.0,1,H2204,V,V,V,   .,33063,U,0
1.0,520.0,1,H2205,V,V,V,   .,33063,U,0
1.0,520.0,1,H2206,V,V,V,   .,33063,U,0
0.0,188.0,3,H2999,V,V,V,   .,33063,U,0
0.0,188.0,3,H3000,V,V,V,   .,33063,U,0
0.106849315,400.0,3,H3430,V,V,V,   .,33063,U,0
1.0,500.0,3,H3436,V,N,O,3,33063,R,0
0.415300546,500.0,3,H3437,V,N,O,3,33063,R,0
1.0,300.0,3,H3741,V,V,V,   .,33063,U,0
1.0,1250.0,3,H3823,V,V,V,   .,33063,U,0
0.99726776,900.0,1,H3851,N,V,V,   .,33063,U,0
1.0,380.0,1,H3882,N,V,V,   .,33063,U,0
0.230136986,377.0,1,H4088,N,V,V,   .,33063,U,0
1.0,125.0,3,H4133,N,V,V,   .,33063,U,0
1.0,405.0,3,H4210,N,V,V,   .,33063,U,0
1.0,179.0,3,H4227,N,V,V,   .,33063,U,0
0.163934426,280.0,3,H4231,N,V,V,   .,33063,U,0
1.0,1920.0,1,H4387,N,V,V,   .,33063,U,1
1.0,600.0,3,H4454,N,V,V,   .,33063,U,0
1.0,600.0,3,H4455,N,V,V,   .,33063,U,0
1.0,260.0,3,H4498,V,V,V,   .,33063,U,0
0.539726027,250.0,3,H4635,N,V,V,   .,33063,U,0
0.99726776,410.0,3,H4807,N,V,V,   .,33063,U,0
1.0,400.0,3,H4865,N,V,V,   .,33063,U,0
1.0,1700.0,3,H50,V,N,O,4,33063,R,0
1.0,1020.0,3,H5197,V,V,V,   .,33063,U,0
1.0,300.0,3,H5284,N,V,V,   .,33063,U,1
0.630136986,930.0,3,H5289,N,V,V,   .,33063,U,0
1.0,356.0,3,H567,V,V,V,   .,33063,U,0
1.0,450.0,1,H572,V,V,V,   .,33063,U,0
0.123287671,450.0,1,H573,V,V,V,   .,33063,U,0
0.917808219,1200.0,3,H6071,V,V,V,   .,33063,U,0
1.0,650.0,3,H6260,N,V,V,   .,33063,U,0
1.0,200.0,3,H6418,N,V,V,   .,33063,U,0
1.0,200.0,3,H6428,V,N,O,5,33063,R,0
0.665753425,200.0,3,H6429,V,N,O,5,33063,R,0
1.0,600.0,3,H6466,V,N,O,3,33063,R,1
1.0,700.0,3,H6529,V,N,O,3,33063,R,0
0.882191781,255.0,3,H6577,V,V,V,   .,33063,U,0
1.0,540.0,3,H6583,V,V,V,   .,33063,U,0
0.216438356,1412.0,3,H6637,V,V,V,   .,33063,U,0
1.0,370.0,3,H6646,V,N,O,4,33063,R,0
0.816438356,500.0,3,H7001,N,V,V,   .,33063,U,1
0.816438356,1320.0,3,H7029,V,N,O,5,33063,R,0
0.74863388,416.0,3,H7079,N,V,V,   .,33063,U,0
1.0,600.0,3,H7125,V,V,V,   .,33063,U,0
1.0,900.0,1,H7417,N,V,V,   .,33063,U,1
1.0,2544.0,3,H15709,V,N,O,5,33069,R,0
1.0,3182.0,3,H16570,V,N,O,3,33069,R,0
1.0,3182.0,3,H16571,V,N,O,3,33069,R,1
0.997260274,8350.0,3,H19098,V,N,0,3,33069,R,1
1.0,5746.0,1,H5025,V,V,V,   .,33096,U,1
0.865753425,5746.0,1,H5026,V,V,V,   .,33096,U,0
1.0,500.0,1,H569,V,N,O,1,33096,R,0
0.99726776,500.0,1,H570,V,N,O,1,33096,R,0
1.0,400.0,1,H18681,V,N,O,2,33143,R,0
1.0,3803.0,1,H18708,V,N,O,>=10,33192,R,1
1.0,2868.0,1,H6585,V,V,V,   .,33192,U,0
1.0,1211.0,1,H17504,V,N,O,3,33199,R,0
1.0,3324.0,3,H17826,V,N,O,3,33200,R,0
1.0,6896.0,3,H18948,V,N,O,3,33200,R,0
0.745901639,6896.0,3,H18949,V,N,O,3,33200,R,0
1.0,350.0,1,H5277,V,N,O,2,33236,R,0
0.25136612,5998.0,1,H19928,V,N,O,5,33249,R,0
0.109589041,2250.0,1,H5315,V,V,V,   .,33249,U,0
0.189041096,360.0,1,H14777,N,V,V,   .,33253,U,0
1.0,3754.0,3,H16808,V,N,O,6,33281,R,0
0.983561644,2892.0,3,H19016,V,N,O,3,33281,R,0
1.0,3376.0,3,H5027,V,N,O,4,33281,R,1
1.0,2665.0,3,H16125,V,N,O,4,33318,R,0
0.832876712,2600.0,3,H16537,V,N,O,5,33318,R,0
0.873972603,3771.0,3,H19154,V,N,O,2,33318,R,0
1.0,2500.0,1,H18725,V,N,O,2,33366,R,0
1.0,1637.0,3,H14583,N,V,V,   .,33522,U,0
1.0,2692.0,3,H5153,V,N,O,5,33522,R,0
0.268493151,160.0,1,H19768,V,N,O,1,33529,R,0
1.0,450.0,1,H18095,V,N,O,2,33550,R,0
1.0,450.0,1,H18096,V,N,O,2,33550,R,0
1.0,716.0,1,H17300,V,N,O,2,33555,R,0
1.0,716.0,1,H17301,V,N,O,2,33555,R,0
1.0,716.0,1,H17302,V,N,O,2,33555,R,0
1.0,350.0,1,H3393,V,V,V,   .,33933,U,0
1.0,3357.0,2,H12786,N,V,V,   .,34003,U,0
1.0,3357.0,2,H12787,N,V,V,   .,34003,U,1
1.0,600.0,2,H14113,N,V,V,   .,34003,U,0
1.0,100.0,2,H14486,N,V,V,   .,34003,U,0
0.99726776,1285.0,2,H16908,V,N,O,4,34003,R,0
1.0,699.0,2,H1880,V,V,V,   .,34003,U,0
0.24863388,10173.0,2,H1904,V,V,V,   .,34003,U,1
1.0,6000.0,2,H4937,V,V,V,   .,34003,U,0
0.0,6000.0,2,H4938,V,V,V,   .,34003,U,0
1.0,6500.0,2,H6961,N,V,V,   .,34003,U,0
1.0,11000.0,2,H17276,V,N,O,5,34023,R,1
0.25136612,9000.0,2,H19931,V,N,O,5,34023,R,1
1.0,1000.0,2,H6651,V,V,V,   .,34023,U,0
1.0,1000.0,2,H6652,V,V,V,   .,34023,U,0
1.0,1200.0,2,H13548,V,N,O,4,34028,R,0
1.0,920.0,2,H1339,V,V,V,   .,34032,U,0
0.750684932,3783.0,2,H1369,V,V,V,   .,34032,U,0
1.0,400.0,2,H14493,V,N,O,4,34032,R,0
0.747945205,1500.0,2,H14690,N,V,V,   .,34032,U,0
1.0,534.0,2,H14771,N,V,V,   .,34032,U,0
0.246575342,2568.0,2,H15409,V,N,O,6,34032,R,0
1.0,2500.0,2,H1587,V,V,V,   .,34032,U,1
0.99726776,2500.0,2,H1588,V,V,V,   .,34032,U,0
0.99726776,1724.0,2,H1597,V,V,V,   .,34032,U,0
1.0,1866.0,2,H16902,V,N,O,4,34032,R,0
1.0,731.0,2,H16906,V,N,O,3,34032,R,0
1.0,3267.0,2,H17009,V,N,O,6,34032,R,0
1.0,3350.0,2,H17046,V,N,O,7,34032,R,1
1.0,2304.0,2,H17509,V,N,O,6,34032,R,0
1.0,4035.0,2,H1886,V,V,V,   .,34032,U,0
0.99726776,4035.0,2,H1887,V,V,V,   .,34032,U,1
1.0,2000.0,2,H1926,V,V,V,   .,34032,U,0
1.0,810.0,2,H1937,V,V,V,   .,34032,U,0
0.0,2488.0,2,H1958,V,V,V,   .,34032,U,0
1.0,833.0,2,H3980,V,V,V,   .,34032,U,0
1.0,750.0,2,H4028,V,V,V,   .,34032,U,1
1.0,750.0,2,H4029,V,V,V,   .,34032,U,0
1.0,630.0,2,H435,V,V,V,   .,34032,U,0
1.0,1000.0,2,H437,V,V,V,   .,34032,U,0
1.0,337.0,2,H4720,V,V,V,   .,34032,U,0
1.0,980.0,2,H4890,V,V,V,   .,34032,U,1
1.0,980.0,2,H4891,V,V,V,   .,34032,U,1
1.0,740.0,2,H4952,V,V,V,   .,34032,U,0
1.0,500.0,2,H6078,N,V,V,   .,34032,U,0
1.0,500.0,2,H6079,N,V,V,   .,34032,U,0
1.0,760.0,2,H6228,V,N,O,4,34032,R,0
1.0,760.0,2,H6229,V,N,O,4,34032,R,0
1.0,1330.0,2,H6617,V,V,V,   .,34032,U,0
1.0,1200.0,2,H6674,V,V,V,   .,34032,U,0
1.0,1028.0,2,H6675,V,V,V,   .,34032,U,0
1.0,1028.0,2,H6676,V,V,V,   .,34032,U,0
1.0,3650.0,2,H6677,V,V,V,   .,34032,U,0
1.0,1600.0,2,H6719,N,V,V,   .,34032,U,1
1.0,3538.0,2,H7229,V,N,O,5,34032,R,1
1.0,7302.0,2,H14191,N,V,V,   .,34037,U,0
1.0,1021.0,2,H17787,V,N,O,3,34057,R,0
0.915068493,1494.0,2,H15750,V,N,O,2,34073,R,0
1.0,1650.0,2,H1394,V,V,V,   .,34079,U,0
1.0,5575.0,2,H1849,V,V,V,   .,34079,U,0
0.84109589,450.0,2,H14868,N,V,V,   .,34088,U,1
1.0,10.0,2,H12838,N,V,V,   .,34108,U,0
0.99726776,10.0,2,H12839,N,V,V,   .,34108,U,0
1.0,738.0,2,H13637,V,N,O,3,34108,R,0
1.0,738.0,2,H13638,V,N,O,3,34108,R,0
1.0,1800.0,2,H14930,N,V,V,   .,34108,U,0
1.0,800.0,2,H15932,V,N,O,3,34108,R,1
1.0,1314.0,2,H15934,V,N,O,4,34108,R,1
1.0,1200.0,2,H16084,V,N,O,4,34108,R,0
1.0,3000.0,2,H17629,V,N,O,4,34108,R,1
1.0,3000.0,2,H17630,V,N,O,4,34108,R,1
1.0,1776.0,2,H6653,V,V,V,   .,34108,U,0
1.0,360.0,2,H12706,V,N,O,3,34113,R,0
1.0,800.0,2,H15467,V,N,O,3,34113,R,0
1.0,800.0,2,H15468,V,N,O,3,34113,R,0
0.99726776,310.0,2,H14854,N,V,V,   .,34120,U,0
1.0,300.0,2,H7374,N,V,V,   .,34120,U,0
1.0,5657.0,2,H13124,N,V,V,   .,34129,U,0
1.0,1390.0,2,H13204,V,N,O,4,34129,R,0
1.0,1200.0,2,H15577,V,N,O,1,34150,R,0
0.680327869,2138.0,2,H18447,V,N,O,3,34157,R,0
0.821917808,360.0,2,H13187,N,V,V,   .,34172,U,0
1.0,370.0,2,H13566,V,N,O,2,34172,R,0
0.99726776,400.0,2,H13640,N,V,V,   .,34172,U,0
1.0,1400.0,2,H13925,N,V,V,   .,34172,U,0
0.161643836,2100.0,2,H13928,N,V,V,   .,34172,U,0
1.0,2465.0,2,H1415,V,V,V,   .,34172,U,0
1.0,1400.0,2,H14380,N,V,V,   .,34172,U,0
1.0,350.0,2,H14390,N,V,V,   .,34172,U,0
1.0,200.0,2,H14628,N,V,V,   .,34172,U,0
1.0,450.0,2,H149,V,V,V,   .,34172,U,0
0.495890411,450.0,2,H150,V,V,V,   .,34172,U,0
1.0,450.0,2,H15272,V,N,O,3,34172,R,0
0.038356164,335.0,2,H16221,V,N,O,2,34172,R,0
1.0,412.0,2,H16231,V,N,O,2,34172,R,0
1.0,412.0,2,H16232,V,N,O,2,34172,R,0
1.0,3000.0,2,H17866,V,N,O,4,34172,R,0
0.671232877,390.0,2,H19196,V,N,O,2,34172,R,0
1.0,5325.0,2,H19600,V,N,O,6,34172,R,0
0.0,1689.0,2,H19878,V,N,O,4,34172,R,0
1.0,3583.0,2,H2055,V,V,V,   .,34172,U,0
1.0,2100.0,2,H2164,V,V,V,   .,34172,U,1
1.0,530.0,2,H2167,V,V,V,   .,34172,U,0
1.0,2476.0,2,H2179,V,N,O,4,34172,R,0
1.0,1140.0,2,H2214,V,V,V,   .,34172,U,0
1.0,1000.0,2,H2215,V,N,O,3,34172,R,1
1.0,2725.0,2,H2253,V,V,V,   .,34172,U,0
1.0,1700.0,2,H2255,V,N,O,4,34172,R,0
1.0,420.0,2,H2256,V,V,V,   .,34172,U,0
1.0,800.0,2,H2383,V,V,V,   .,34172,U,0
1.0,550.0,2,H2712,V,N,O,3,34172,R,0
1.0,140.0,2,H2773,V,N,O,2,34172,R,0
1.0,140.0,2,H2774,V,N,O,2,34172,R,0
1.0,300.0,2,H2926,V,V,V,   .,34172,U,0
0.860273973,950.0,2,H2927,V,V,V,   .,34172,U,0
0.832876712,3600.0,2,H2939,V,V,V,   .,34172,U,0
1.0,520.0,2,H3034,V,V,V,   .,34172,U,0
1.0,400.0,2,H3035,V,N,O,3,34172,R,0
1.0,500.0,2,H3036,V,V,V,   .,34172,U,0
1.0,200.0,2,H3074,V,V,V,   .,34172,U,0
0.912328767,450.0,2,H3578,V,V,V,   .,34172,U,0
1.0,1600.0,2,H361,V,V,V,   .,34172,U,0
1.0,800.0,2,H3936,V,V,V,   .,34172,U,1
0.415300546,800.0,2,H3937,V,V,V,   .,34172,U,0
0.99726776,330.0,2,H4569,V,N,O,4,34172,R,1
0.597260274,1000.0,2,H4654,N,V,V,   .,34172,U,0
1.0,580.0,2,H481,V,N,O,3,34172,R,0
1.0,580.0,2,H482,V,N,O,3,34172,R,0
